"geoid","Male.<18","Male.18-35","Male.36-50","Male.51-70","Male.>70","Female.<18","Female.18-35","Female.36-50","Female.51-70","Female.>70"
"48201421000",502,288,295,419,108,300,110,348,420,123
"48201421101",105,667,320,109,40,335,698,254,129,89
"48201421401",336,741,295,298,17,459,855,160,185,1
"48201421402",586,407,625,208,12,638,559,422,204,0
"48201421403",588,908,583,303,46,659,567,350,437,62
"48201432600",340,226,177,297,25,286,352,181,259,63
"48201432901",538,576,433,433,83,417,516,391,196,105
"48201433003",685,834,685,232,232,967,444,580,352,465
